Q or theta , Calculated , Experiment
   9.1699999999999999       ,    787.87927557009175       ,    775.00000000000000     
   9.1899999999999995       ,    738.65352781753222       ,    717.00000000000000     
   9.2500000000000000       ,    1009.4839400970500       ,    1030.0000000000000     
   9.2699999999999996       ,    890.67603583088044       ,    925.00000000000000     
   9.3100000000000005       ,    698.37672308245499       ,    781.00000000000000     
   9.3300000000000001       ,    633.91003585027022       ,    689.00000000000000     
   9.3900000000000006       ,    715.79017856392443       ,    737.00000000000000     
   9.4100000000000001       ,    932.70137815368969       ,    998.00000000000000     
   9.4499999999999993       ,    1288.5587116327290       ,    1450.0000000000000     
   9.5099999999999998       ,    823.72138962001054       ,    901.00000000000000     
   9.5299999999999994       ,    641.53159668406113       ,    671.00000000000000     
   9.5500000000000007       ,    533.58570725600498       ,    547.00000000000000     
   9.5700000000000003       ,    487.02653303102375       ,    492.00000000000000     
   9.5899999999999999       ,    477.49179574662497       ,    481.00000000000000     
   9.6099999999999994       ,    500.82116887992260       ,    506.00000000000000     
   9.6300000000000008       ,    580.44446329173525       ,    586.00000000000000     
   9.6500000000000004       ,    736.88908465596569       ,    772.00000000000000     
   9.6899999999999995       ,    978.63303316559109       ,    1090.0000000000000     
   9.7100000000000009       ,    853.66627725266881       ,    923.00000000000000     
   9.7300000000000004       ,    693.61009756136173       ,    709.00000000000000     
   9.7500000000000000       ,    637.24390881716067       ,    626.00000000000000     
   9.7699999999999996       ,    720.62247249417624       ,    705.00000000000000     
   9.8100000000000005       ,    957.07488308295024       ,    954.00000000000000     
   9.8300000000000001       ,    857.90749895498629       ,    854.00000000000000     
   9.8499999999999996       ,    693.35049879185988       ,    680.00000000000000     
   9.8699999999999992       ,    594.31045382527645       ,    583.00000000000000     
   9.8900000000000006       ,    624.67052799156932       ,    604.00000000000000     
   9.9100000000000001       ,    839.51541109263076       ,    771.00000000000000     
   9.9299999999999997       ,    1267.5695012846907       ,    1140.0000000000000     
   10.010000000000000       ,    1176.0661957699058       ,    1160.0000000000000     
   10.029999999999999       ,    820.36113015550086       ,    830.00000000000000     
   10.050000000000001       ,    660.40238243310114       ,    683.00000000000000     
   10.109999999999999       ,    682.31147717664078       ,    721.00000000000000     
   10.150000000000000       ,    744.13187729120091       ,    794.00000000000000     
   10.210000000000001       ,    651.78702488496049       ,    706.00000000000000     
   10.230000000000000       ,    610.40179351811935       ,    653.00000000000000     
   10.250000000000000       ,    658.96735725593453       ,    691.00000000000000     
   10.270000000000000       ,    828.93857985157592       ,    881.00000000000000     
   10.330000000000000       ,    908.88692123917099       ,    995.00000000000000     
   10.350000000000000       ,    680.86762115374631       ,    714.00000000000000     
   10.369999999999999       ,    530.64059105070601       ,    545.00000000000000     
   10.390000000000001       ,    467.56234576909452       ,    479.00000000000000     
   10.410000000000000       ,    456.75262532844306       ,    457.00000000000000     
   10.430000000000000       ,    475.51918047295447       ,    461.00000000000000     
   10.449999999999999       ,    510.12844892389012       ,    484.00000000000000     
   10.510000000000000       ,    486.44950341563430       ,    470.00000000000000     
   10.529999999999999       ,    453.95670607636322       ,    445.00000000000000     
   10.550000000000001       ,    437.76920509542629       ,    435.00000000000000     
   10.570000000000000       ,    438.07382733338005       ,    439.00000000000000     
   10.590000000000000       ,    454.58080251736823       ,    458.00000000000000     
   10.609999999999999       ,    489.06372032619902       ,    499.00000000000000     
   10.670000000000000       ,    633.07151831025749       ,    702.00000000000000     
   10.710000000000001       ,    843.16859564851791       ,    909.00000000000000     
   10.789999999999999       ,    1221.1175823934684       ,    1390.0000000000000     
   10.830000000000000       ,    1066.0233571802569       ,    1240.0000000000000     
   10.890000000000001       ,    736.07350101048223       ,    801.00000000000000     
   10.910000000000000       ,    583.99912971432320       ,    614.00000000000000     
   10.930000000000000       ,    504.04836819122568       ,    525.00000000000000     
   10.949999999999999       ,    492.82697618049235       ,    516.00000000000000     
   11.010000000000000       ,    616.47968484947023       ,    710.00000000000000     
   11.050000000000001       ,    576.26797643461805       ,    659.00000000000000     
   11.070000000000000       ,    525.76269955374528       ,    582.00000000000000     
   11.109999999999999       ,    459.09873992360747       ,    486.00000000000000     
   11.130000000000001       ,    435.31180750963415       ,    446.00000000000000     
   11.150000000000000       ,    422.20732204906960       ,    425.00000000000000     
   11.170000000000000       ,    423.79422727567282       ,    428.00000000000000     
   11.190000000000000       ,    447.28895658005416       ,    460.00000000000000     
   11.230000000000000       ,    581.04401298094945       ,    641.00000000000000     
   11.270000000000000       ,    616.13826627864717       ,    682.00000000000000     
   11.289999999999999       ,    553.05381698332644       ,    587.00000000000000     
   11.310000000000000       ,    517.54347349536511       ,    532.00000000000000     
   11.330000000000000       ,    527.63317581332581       ,    551.00000000000000     
   11.369999999999999       ,    544.77808586168044       ,    571.00000000000000     
   11.410000000000000       ,    518.22748068817009       ,    505.00000000000000     
   11.430000000000000       ,    538.97504689809830       ,    512.00000000000000     
   11.490000000000000       ,    580.46500624707892       ,    562.00000000000000     
   11.510000000000000       ,    511.52489361350683       ,    494.00000000000000     
   11.529999999999999       ,    461.57511030259639       ,    450.00000000000000     
   11.550000000000001       ,    448.22912209370674       ,    451.00000000000000     
   11.590000000000000       ,    490.03560803812138       ,    518.00000000000000     
   11.650000000000000       ,    580.40400991595686       ,    624.00000000000000     
   11.710000000000001       ,    787.58840829148119       ,    861.00000000000000     
   11.750000000000000       ,    663.29121929596931       ,    728.00000000000000     
   11.789999999999999       ,    548.40429519369911       ,    607.00000000000000     
   11.810000000000000       ,    496.44711696091059       ,    533.00000000000000     
   11.830000000000000       ,    466.04211129685621       ,    486.00000000000000     
   11.869999999999999       ,    473.52212971272024       ,    486.00000000000000     
   11.890000000000001       ,    511.23624112913058       ,    522.00000000000000     
   11.970000000000001       ,    623.39437060261571       ,    659.00000000000000     
   11.990000000000000       ,    535.31068739344460       ,    557.00000000000000     
   12.010000000000000       ,    495.82631383078939       ,    519.00000000000000     
   12.050000000000001       ,    552.37960634213368       ,    605.00000000000000     
   12.109999999999999       ,    619.31492161866390       ,    687.00000000000000     
   12.150000000000000       ,    558.28820306488547       ,    629.00000000000000     
   12.190000000000000       ,    562.23589137790270       ,    690.00000000000000     
   12.210000000000001       ,    536.15798379236230       ,    642.00000000000000     
   12.250000000000000       ,    550.38911585512903       ,    634.00000000000000     
   12.289999999999999       ,    602.82404030943917       ,    700.00000000000000     
   12.330000000000000       ,    656.60048695155297       ,    735.00000000000000     
   12.430000000000000       ,    941.23886481765771       ,    1140.0000000000000     
   12.490000000000000       ,    575.45323623850095       ,    672.00000000000000     
   12.510000000000000       ,    477.67429300743220       ,    532.00000000000000     
   12.550000000000001       ,    405.30650108280327       ,    433.00000000000000     
   12.570000000000000       ,    398.28232197919203       ,    424.00000000000000     
   12.590000000000000       ,    398.19977723376297       ,    423.00000000000000     
   12.630000000000001       ,    397.45651874694539       ,    421.00000000000000     
   12.650000000000000       ,    393.34812292696756       ,    416.00000000000000     
   12.670000000000000       ,    393.80386361976508       ,    416.00000000000000     
   12.690000000000000       ,    405.20708132896863       ,    429.00000000000000     
   12.750000000000000       ,    470.52282039657450       ,    520.00000000000000     
   12.770000000000000       ,    472.05319982299204       ,    524.00000000000000     
   12.789999999999999       ,    498.27422652517259       ,    556.00000000000000     
   12.869999999999999       ,    649.20412250640447       ,    764.00000000000000     
   13.010000000000000       ,    522.76094527943883       ,    528.00000000000000     
   13.029999999999999       ,    453.61979423897486       ,    475.00000000000000     
   13.050000000000001       ,    434.15904402952856       ,    469.00000000000000     
   13.070000000000000       ,    450.69817603310048       ,    499.00000000000000     
   13.130000000000001       ,    512.03301456833083       ,    577.00000000000000     
   13.170000000000000       ,    523.78148472800058       ,    594.00000000000000     
   13.190000000000000       ,    512.00089741072998       ,    585.00000000000000     
   13.250000000000000       ,    545.29074359804167       ,    671.00000000000000     
   13.270000000000000       ,    500.65115833617125       ,    604.00000000000000     
   13.289999999999999       ,    446.02823601979298       ,    514.00000000000000     
   13.310000000000000       ,    415.00645141598727       ,    459.00000000000000     
   13.330000000000000       ,    414.22126934781534       ,    450.00000000000000     
   13.390000000000001       ,    494.94636641985437       ,    532.00000000000000     
   13.470000000000001       ,    579.17719264688503       ,    650.00000000000000     
   13.490000000000000       ,    538.69200414948682       ,    595.00000000000000     
   13.510000000000000       ,    542.14597979355017       ,    604.00000000000000     
   13.590000000000000       ,    504.48480127480195       ,    570.00000000000000     
   13.650000000000000       ,    545.05054419105272       ,    642.00000000000000     
   13.690000000000000       ,    453.76980091613842       ,    526.00000000000000     
   13.730000000000000       ,    392.06328986890907       ,    422.00000000000000     
   13.750000000000000       ,    379.72469955004948       ,    402.00000000000000     
   13.770000000000000       ,    374.13834609030448       ,    394.00000000000000     
   13.789999999999999       ,    373.43458807346934       ,    393.00000000000000     
   13.810000000000000       ,    375.91105171465529       ,    397.00000000000000     
   13.850000000000000       ,    382.51122575715726       ,    406.00000000000000     
   13.869999999999999       ,    393.14086813670656       ,    417.00000000000000     
   13.890000000000001       ,    423.32644048607233       ,    450.00000000000000     
   13.910000000000000       ,    479.91934928049079       ,    516.00000000000000     
   13.990000000000000       ,    560.87761627408725       ,    642.00000000000000     
   14.050000000000001       ,    556.53796092190396       ,    708.00000000000000     
   14.109999999999999       ,    455.42683592694368       ,    538.00000000000000     
   14.270000000000000       ,    565.39436758685008       ,    673.00000000000000     
   14.310000000000000       ,    488.63828811168855       ,    594.00000000000000     
   14.330000000000000       ,    458.58009671627087       ,    532.00000000000000     
   14.369999999999999       ,    431.78253227611401       ,    474.00000000000000     
   14.390000000000001       ,    425.27661858308073       ,    457.00000000000000     
   14.449999999999999       ,    435.36263645762574       ,    467.00000000000000     
   14.470000000000001       ,    436.05893362440520       ,    455.00000000000000     
   14.490000000000000       ,    453.42758385741047       ,    459.00000000000000     
   14.590000000000000       ,    442.93025344526308       ,    484.00000000000000     
   14.630000000000001       ,    483.81769796330661       ,    556.00000000000000     
   14.710000000000001       ,    466.48610916631435       ,    513.00000000000000     
   14.750000000000000       ,    403.36982211216565       ,    416.00000000000000     
   14.830000000000000       ,    409.35662524257305       ,    415.00000000000000     
   14.850000000000000       ,    419.10527571677346       ,    427.00000000000000     
   14.890000000000001       ,    437.30434966504288       ,    458.00000000000000     
   14.930000000000000       ,    421.07805632065157       ,    447.00000000000000     
   14.949999999999999       ,    424.34297079726207       ,    453.00000000000000     
   15.010000000000000       ,    450.25403887027994       ,    498.00000000000000     
   15.029999999999999       ,    425.18187854144719       ,    459.00000000000000     
   15.070000000000000       ,    421.30692014119899       ,    447.00000000000000     
   15.109999999999999       ,    448.63213523401566       ,    487.00000000000000     
   15.170000000000000       ,    456.28898543426322       ,    509.00000000000000     
   15.190000000000000       ,    448.26124366785518       ,    481.00000000000000     
   15.210000000000001       ,    463.39915368594654       ,    471.00000000000000     
   15.350000000000000       ,    401.64658015133836       ,    414.00000000000000     
   15.369999999999999       ,    402.21520055077713       ,    429.00000000000000     
   15.410000000000000       ,    403.82722087237573       ,    442.00000000000000     
   15.430000000000000       ,    390.65756248230065       ,    418.00000000000000     
   15.470000000000001       ,    379.39933454187377       ,    391.00000000000000     
   15.529999999999999       ,    401.11747498950172       ,    408.00000000000000     
   15.550000000000001       ,    402.75671716474631       ,    408.00000000000000     
   15.570000000000000       ,    414.42642339296259       ,    420.00000000000000     
   15.650000000000000       ,    415.52462239368566       ,    430.00000000000000     
   15.730000000000000       ,    415.14099953241043       ,    456.00000000000000     
   15.810000000000000       ,    387.45993448537945       ,    406.00000000000000     
   15.830000000000000       ,    394.96118609136590       ,    416.00000000000000     
   15.869999999999999       ,    435.59979506972377       ,    458.00000000000000     
   15.970000000000001       ,    406.07745422109792       ,    407.00000000000000     
   15.990000000000000       ,    382.90423154168508       ,    383.00000000000000     
   16.010000000000002       ,    368.09657569315817       ,    367.00000000000000     
   16.030000000000001       ,    362.40558000830100       ,    360.00000000000000     
   16.050000000000001       ,    364.31324401472943       ,    360.00000000000000     
   16.070000000000000       ,    376.19174479416347       ,    367.00000000000000     
   16.090000000000000       ,    406.36324295919519       ,    384.00000000000000     
   16.270000000000000       ,    454.19472384904236       ,    475.00000000000000     
   16.329999999999998       ,    425.68517105864305       ,    475.00000000000000     
   16.390000000000001       ,    395.97304849682405       ,    423.00000000000000     
   16.489999999999998       ,    406.13443449898682       ,    446.00000000000000     
   16.510000000000002       ,    397.65589249545479       ,    438.00000000000000     
   16.570000000000000       ,    397.85624581562496       ,    436.00000000000000     
   16.590000000000000       ,    398.52069211573200       ,    429.00000000000000     
   16.670000000000002       ,    382.79818259188528       ,    403.00000000000000     
   16.690000000000001       ,    379.83943844661638       ,    398.00000000000000     
   16.730000000000000       ,    424.98684724424061       ,    423.00000000000000     
   16.870000000000001       ,    461.96254436670461       ,    535.00000000000000     
   16.949999999999999       ,    401.15020368521948       ,    433.00000000000000     
   16.989999999999998       ,    371.09086974467220       ,    391.00000000000000     
   17.010000000000002       ,    367.74827313621353       ,    384.00000000000000     
   17.050000000000001       ,    376.43279817776124       ,    390.00000000000000     
   17.070000000000000       ,    389.88968159459921       ,    406.00000000000000     
   17.149999999999999       ,    437.64645751179359       ,    491.00000000000000     
   17.210000000000001       ,    458.81449620642286       ,    548.00000000000000     
   17.230000000000000       ,    431.53092106464146       ,    502.00000000000000     
   17.309999999999999       ,    372.03118898420882       ,    392.00000000000000     
   17.350000000000001       ,    354.56761029871700       ,    364.00000000000000     
   17.370000000000001       ,    352.41499883372990       ,    359.00000000000000     
   17.430000000000000       ,    359.34190451861639       ,    364.00000000000000     
   17.469999999999999       ,    360.91378744380114       ,    364.00000000000000     
   17.510000000000002       ,    364.99782634187534       ,    369.00000000000000     
   17.530000000000001       ,    376.61575525641979       ,    377.00000000000000     
   17.550000000000001       ,    404.11657991073304       ,    399.00000000000000     
   17.670000000000002       ,    401.83018993182986       ,    418.00000000000000     
   17.750000000000000       ,    372.84561751104201       ,    391.00000000000000     
   17.770000000000000       ,    367.49216673954527       ,    378.00000000000000     
   17.850000000000001       ,    378.06493558765635       ,    390.00000000000000     
   17.910000000000000       ,    363.42933650399459       ,    377.00000000000000     
   17.930000000000000       ,    357.98813000908331       ,    367.00000000000000     
   17.989999999999998       ,    355.64180265312649       ,    359.00000000000000     
   18.010000000000002       ,    356.99651317858354       ,    361.00000000000000     
   18.030000000000001       ,    362.56272525086240       ,    370.00000000000000     
   18.090000000000000       ,    380.93823386952266       ,    406.00000000000000     
   18.129999999999999       ,    372.23438095617223       ,    391.00000000000000     
   18.149999999999999       ,    373.45862091798818       ,    382.00000000000000     
   18.270000000000000       ,    393.34662145022173       ,    410.00000000000000     
   18.350000000000001       ,    384.32656483568866       ,    406.00000000000000     
   18.390000000000001       ,    380.03098024595192       ,    401.00000000000000     
   18.449999999999999       ,    379.13950983677614       ,    403.00000000000000     
   18.469999999999999       ,    374.07424990715054       ,    394.00000000000000     
   18.510000000000002       ,    370.15104518548742       ,    388.00000000000000     
   18.590000000000000       ,    382.93340637288446       ,    399.00000000000000     
   18.730000000000000       ,    363.68589247479639       ,    387.00000000000000     
   18.890000000000001       ,    366.07308935474646       ,    387.00000000000000     
   18.910000000000000       ,    368.39823278764277       ,    392.00000000000000     
   18.989999999999998       ,    385.14215284892936       ,    418.00000000000000     
   19.050000000000001       ,    380.00175218108996       ,    404.00000000000000     
   19.149999999999999       ,    354.63938471149743       ,    368.00000000000000     
   19.170000000000002       ,    350.12367237742507       ,    365.00000000000000     
   19.230000000000000       ,    363.84126667340155       ,    390.00000000000000     
   19.309999999999999       ,    357.53968234646152       ,    380.00000000000000     
   19.329999999999998       ,    353.94338657619085       ,    372.00000000000000     
   19.350000000000001       ,    356.29438312455005       ,    372.00000000000000     
   19.469999999999999       ,    353.19162049682626       ,    364.00000000000000     
   19.530000000000001       ,    353.83934092144256       ,    367.00000000000000     
   19.550000000000001       ,    366.80864688573803       ,    385.00000000000000     
   19.609999999999999       ,    376.85132889125913       ,    408.00000000000000     
   19.649999999999999       ,    349.58293103502785       ,    368.00000000000000     
   19.690000000000001       ,    339.53836089340007       ,    351.00000000000000     
   19.730000000000000       ,    339.08377930150584       ,    347.00000000000000     
   19.750000000000000       ,    342.14127322658521       ,    349.00000000000000     
   19.770000000000000       ,    349.30707421224508       ,    355.00000000000000     
   19.890000000000001       ,    361.29869933162348       ,    393.00000000000000     
   19.910000000000000       ,    356.30713111278828       ,    380.00000000000000     
   20.170000000000002       ,    358.02817672241383       ,    373.00000000000000     
   20.530000000000001       ,    351.25169696810974       ,    368.00000000000000     
   20.570000000000000       ,    351.23515829740484       ,    363.00000000000000     
   20.590000000000000       ,    362.60344461434079       ,    372.00000000000000     
   20.809999999999999       ,    358.41782230000456       ,    369.00000000000000     
   20.829999999999998       ,    347.93454365606135       ,    360.00000000000000     
   20.870000000000001       ,    344.21118283290707       ,    358.00000000000000     
   20.890000000000001       ,    346.38774546345053       ,    361.00000000000000     
   20.969999999999999       ,    359.03206923069723       ,    378.00000000000000     
   20.989999999999998       ,    358.41574354534458       ,    379.00000000000000     
   21.090000000000000       ,    353.00853966021430       ,    374.00000000000000     
   21.270000000000000       ,    339.93565438821952       ,    346.00000000000000     
   21.289999999999999       ,    337.25490972923183       ,    342.00000000000000     
   21.309999999999999       ,    337.46509859912896       ,    341.00000000000000     
   21.370000000000001       ,    340.18391494128934       ,    345.00000000000000     
   21.410000000000000       ,    350.05807357257703       ,    351.00000000000000     
   21.750000000000000       ,    347.81841849309927       ,    362.00000000000000     
   21.829999999999998       ,    345.62617558138385       ,    360.00000000000000     
   21.870000000000001       ,    343.33346686762820       ,    354.00000000000000     
   21.949999999999999       ,    349.73802710448098       ,    361.00000000000000     
   22.010000000000002       ,    343.06494318555787       ,    351.00000000000000     
   22.030000000000001       ,    340.57835148709142       ,    348.00000000000000     
   22.070000000000000       ,    340.59353182836139       ,    350.00000000000000     
   22.109999999999999       ,    342.25385203819849       ,    351.00000000000000     
   22.129999999999999       ,    345.89557502641497       ,    352.00000000000000     
   22.250000000000000       ,    349.90455891806050       ,    367.00000000000000     
   22.350000000000001       ,    351.28027382027858       ,    362.00000000000000     
   22.370000000000001       ,    352.88102686903505       ,    364.00000000000000     
   22.410000000000000       ,    357.76067147060331       ,    371.00000000000000     
   22.510000000000002       ,    350.26614406426063       ,    358.00000000000000     
   22.730000000000000       ,    346.79565995639280       ,    351.00000000000000     
   22.789999999999999       ,    345.22623510456970       ,    354.00000000000000     
   22.870000000000001       ,    346.70472957568870       ,    354.00000000000000     
   22.989999999999998       ,    358.16617805654079       ,    374.00000000000000     
   23.090000000000000       ,    353.82529671643073       ,    367.00000000000000     
   23.129999999999999       ,    350.70194685607754       ,    362.00000000000000     
   23.230000000000000       ,    351.86192908415046       ,    365.00000000000000     
   23.570000000000000       ,    351.30598018924235       ,    350.00000000000000     
   23.590000000000000       ,    349.11739035308909       ,    350.00000000000000     
   23.710000000000001       ,    353.68160069687633       ,    359.00000000000000     
   23.789999999999999       ,    346.70467103071996       ,    347.00000000000000     
   23.809999999999999       ,    346.85420924670268       ,    346.00000000000000     
   23.930000000000000       ,    345.89487973324037       ,    348.00000000000000     
   23.949999999999999       ,    346.45012568331236       ,    351.00000000000000     
   24.050000000000001       ,    350.03563123755981       ,    353.00000000000000     
   24.210000000000001       ,    344.52513718496789       ,    350.00000000000000     
   24.949999999999999       ,    326.84861749486339       ,    352.00000000000000     
   24.969999999999999       ,    325.18883801048850       ,    350.00000000000000     
